Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
04/2022;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Dias Tavares;MG;26;15.792
04/2022;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;5.869;804.416
04/2022;MRS;Contêiner Cheio de 40 Pés;Cragea;SP;Conceiçãozinha;SP;180;9.609
04/2022;MRS;Contêiner Cheio de 40 Pés;Eldorado;MG;Brisamar;RJ;362;199.872
04/2022;MRS;Contêiner Cheio de 40 Pés;Floriano;RJ;Brisamar;RJ;28;3.962
04/2022;MRS;Contêiner Cheio de 40 Pés;Itatiaia;RJ;Arará;RJ;71;14.408
04/2022;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Barnabé;SP;2.204;284.092
04/2022;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;10.226;1.401.595
04/2022;MRS;Contêiner Cheio de 40 Pés;Manoel Feio;SP;Arará;RJ;457;207.526
04/2022;MRS;Contêiner Cheio de 40 Pés;MultiTerminais;RJ;Arará;RJ;549;109.190
04/2022;MRS;Contêiner Cheio de 40 Pés;Parque Industrial;MG;Brisamar;RJ;95;52.357
04/2022;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Jundiaí;SP;2.423;338.030
04/2022;MRS;Contêiner Cheio de 40 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;2.274;551.678
04/2022;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Eldorado;MG;51;32.773
04/2022;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Parque Industrial;MG;32;20.531
04/2022;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Eldorado;MG;12;7.343
04/2022;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Itutinga;MG;202;119.190
04/2022;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Parque Industrial;MG;14;8.553
04/2022;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;506;107.358
04/2022;MRS;Contêiner Vazio de 20 Pés;Cragea;SP;Conceiçãozinha;SP;493;26.319
04/2022;MRS;Contêiner Vazio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;78;16.549
04/2022;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Arará;RJ;250;145.699
04/2022;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;361;87.577
04/2022;MRS;Contêiner Vazio de 20 Pés;Floriano;RJ;Arará;RJ;78;13.430
04/2022;MRS;Contêiner Vazio de 20 Pés;Floriano;RJ;Brisamar;RJ;35;4.953
04/2022;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Arará;RJ;5;1.014
04/2022;MRS;Contêiner Vazio de 20 Pés;Itutinga;MG;Brisamar;RJ;2;641
04/2022;MRS;Contêiner Vazio de 20 Pés;MultiTerminais;RJ;Brisamar;RJ;14;2.355
04/2022;MRS;Contêiner Vazio de 20 Pés;Prudente de Morais;MG;Arará;RJ;46;31.617
04/2022;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Eldorado;MG;44;26.925
04/2022;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Parque Industrial;MG;14;8.553
04/2022;MRS;Contêiner Vazio de 40 Pés;Couto e Silva;MG;Arará;RJ;10;5.988
04/2022;MRS;Contêiner Vazio de 40 Pés;Curuputuba;SP;Conceiçãozinha;SP;1.020;216.414
04/2022;MRS;Contêiner Vazio de 40 Pés;Dias Tavares;MG;Conceiçãozinha;SP;3;2.412
04/2022;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;105;38.456
04/2022;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Manoel Feio;SP;156;13.705
04/2022;MRS;Contêiner Vazio de 40 Pés;Eldorado;MG;Arará;RJ;14;8.159
04/2022;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;258;62.591
04/2022;MRS;Contêiner Vazio de 40 Pés;Floriano;RJ;Brisamar;RJ;37;5.236
04/2022;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Arará;RJ;615;124.801
04/2022;MRS;Contêiner Vazio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;537;73.602
04/2022;MRS;Contêiner Vazio de 40 Pés;MultiTerminais;RJ;Arará;RJ;10;1.988
04/2022;MRS;Contêiner Vazio de 40 Pés;MultiTerminais;RJ;Brisamar;RJ;126;21.195
04/2022;MRS;Contêiner Vazio de 40 Pés;Nova Granja;MG;Brisamar;RJ;14;8.639
04/2022;MRS;Contêiner Vazio de 40 Pés;Prudente de Morais;MG;Arará;RJ;14;9.622
04/2022;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;106.127;12.628.688
04/2022;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;20.843;12.543.796
04/2022;MRS;Coque;Curuputuba;SP;Prudente de Morais;MG;7.468;6.339.831
04/2022;MRS;Coque;Curuputuba;SP;Vespasiano;MG;5.991;4.818.111
04/2022;MRS;Demais Produtos;Suzano Novo;SP;Dr. Joaquim Murtinho;MG;8.340;5.299.210
04/2022;MRS;Escória;Ouro Branco;MG;Wilson Lobato;MG;1.718;425.878
04/2022;MRS;Escória;Porto Sudeste;RJ;Curuputuba;SP;1.800;522.963
04/2022;MRS;Escória;Siderúrgica do Atlântico;RJ;Porto Sudeste;RJ;20.200;383.800
04/2022;MRS;Escória;Siderúrgica do Atlântico;RJ;São Bento;SP;3.360;1.407.658
04/2022;MRS;Ferro Gusa;Prudente de Morais;MG;Arará;RJ;24.344;16.732.768
04/2022;MRS;Ferro Gusa;Prudente de Morais;MG;Barreiro;MG;2.882;316.227
04/2022;MRS;Ferro Gusa;São Bento;SP;Arará;RJ;8.579;3.719.965
04/2022;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;76.282;42.006.886
04/2022;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;6.658;3.515.503
04/2022;MRS;Ferro Gusa;Sarzedo Novo;MG;Volta Redonda;RJ;2.750;1.116.544
04/2022;MRS;Minério de Ferro;Baia Sepetiba;RJ;Volta Redonda;RJ;72.934;8.678.854
04/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;158.331;81.022.246
04/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;157.760;79.941.250
04/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;214.099;114.296.108
04/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Porto Sudeste;RJ;84.257;42.948.067
04/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Siderúrgica do Atlântico;RJ;82.369;43.056.500
04/2022;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;719.323;317.301.287
04/2022;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;318.723;102.665.459
04/2022;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Baia Sepetiba;RJ;41.357;17.518.204
04/2022;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Guaiba;RJ;14.015;6.246.555
04/2022;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Volta Redonda;RJ;13.786;4.199.063
04/2022;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;191.290;87.231.873
04/2022;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;67.088;30.257.962
04/2022;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Guaiba;RJ;59.562;28.478.915
04/2022;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Porto Sudeste;RJ;41.344;18.770.961
04/2022;MRS;Minério de Ferro;Itutinga;MG;Siderúrgica do Atlântico;RJ;41.868;14.100.053
04/2022;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;289.803;166.088.127
04/2022;MRS;Minério de Ferro;Olhos D Água;MG;Siderúrgica do Atlântico;RJ;43.144;24.246.367
04/2022;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;1.439.906;697.746.769
04/2022;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;585.511;296.677.252
04/2022;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;273.926;135.751.699
04/2022;MRS;Minério de Ferro;Otavio Dapieve;MG;Volta Redonda;RJ;49.972;18.268.863
04/2022;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;677.516;307.195.239
04/2022;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;229.382;109.078.939
04/2022;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;44.445;20.640.880
04/2022;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;216.653;114.481.394
04/2022;MRS;Minério de Ferro;Sarzedo;MG;Brisamar;RJ;54.400;28.473.448
04/2022;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;69.756;38.402.700
04/2022;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;259.200;136.083.110
04/2022;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;78.336;40.735.660
04/2022;MRS;Minério de Ferro;Sarzedo Novo;MG;Guaiba;RJ;71.843;39.307.604
04/2022;MRS;Minério de Ferro;Sarzedo Novo;MG;Porto Sudeste;RJ;531.599;278.032.653
04/2022;MRS;Minério de Ferro;Sarzedo Novo;MG;Siderúrgica do Atlântico;RJ;28.239;15.136.442
04/2022;MRS;Minério de Ferro;Suzano Novo;SP;Siderúrgica do Atlântico;RJ;56.863;25.677.624
04/2022;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;161.618;74.181.369
04/2022;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Cel. João Carlos Guedes;MG;Dias Tavares;MG;18.338;4.207.305
04/2022;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Itaguai;RJ;Pires;MG;49.213;22.461.502
04/2022;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Otavio Dapieve;MG;Ouro Branco;MG;12.920;1.265.320
04/2022;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Viga;MG;Dr. Joaquim Murtinho;MG;23.671;9.779.460
04/2022;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Viga;MG;Ouro Branco;MG;27.111;778.682
04/2022;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;3.132;454.280
04/2022;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;240;27.359
04/2022;MRS;Outros Graneis Minerais;Arará;RJ;Dias Tavares;MG;2.784;817.034
04/2022;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;11.364;3.344.266
04/2022;MRS;Outros Graneis Minerais;Dias Tavares;MG;Prudente de Morais;MG;3.480;1.578.813
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Manoel Feio;SP;Paulínia;SP;1.715;269.544
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Manoel Feio;SP;Usiminas;SP;512;54.901
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Barbará;RJ;477;162.881
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Ipiranga;SP;1.300;868.585
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Itaguai;RJ;4.845;2.270.337
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Parque Industrial;MG;11.930;1.917.318
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Bento;SP;21.712;13.295.298
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Parque Industrial;MG;Boa Vista Velha;SP;2.799;2.432.031
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Barbará;RJ;4.157;1.511.414
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;3.580;188.497
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;2.531;122.659
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;25.086;1.125.332
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;1.875;646.396
04/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;1.753;815.607
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;60;6.839
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;4.593;650.014
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Itaguai;RJ;Floriano;RJ;1.168;174.642
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Barbará;RJ;4.997;2.158.758
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Cruzeiro;SP;1.150;599.662
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Cruzeiro;SP;1.960;719.555
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;262;13.795
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Paulínia;SP;144;39.023
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Replan;SP;60;11.502
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;124;20.645
04/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;19.229;2.192.029
04/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Cruzeiro;SP;Ouro Branco;MG;1.158;620.447
04/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Arará;RJ;8.350;2.450.516
04/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Caçapava;SP;289;182.543
04/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;1.994;696.177
04/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Barbará;RJ;502;171.418
04/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;15.611;8.378.611
04/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;3.013;1.411.873
04/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Pinheirinho;SP;4.317;2.701.448
04/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Dias Tavares;MG;1.296;302.372
04/2022;MRS;Prd. Siderúrgicos - Outros;Barbará;RJ;Brisamar;RJ;1.334;158.910
04/2022;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;3.392;1.180.877
04/2022;MRS;Prd. Siderúrgicos - Outros;Eng. Cesar de Souza;SP;Pedrasil;SP;1.111;189.197
04/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Arará;RJ;2.108;222.037
04/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Brisamar;RJ;646;5.168
04/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Caçapava;SP;5.394;1.808.660
04/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Parque Industrial;MG;718;444.401
04/2022;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Mogi das Cruzes;SP;1.871;43.128
04/2022;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Piaçaguera;SP;920;56.818
04/2022;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;São Caetano do Sul;SP;1.522;60.105
04/2022;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Volta Redonda;RJ;1.072;331.723
04/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Arará;RJ;8.163;4.010.163
04/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Brisamar;RJ;5.633;2.594.526
04/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Caçapava;SP;7.768;4.169.178
04/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Ipiranga;SP;1.687;1.127.157
04/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Itutinga;MG;8.613;1.204.269
04/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Manoel Feio;SP;2.205;1.395.416
04/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Parque Industrial;MG;10.073;1.618.872
04/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;São Caetano do Sul;SP;423;284.396
04/2022;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;7.919;489.069
04/2022;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;São Caetano do Sul;SP;2.889;173.296
04/2022;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;2.088;890.611
04/2022;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Pinheirinho;SP;5.113;1.486.716
04/2022;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Lafaiete Bandeira;MG;1.169;572.086
04/2022;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;10.780;5.402.925
04/2022;MRS;Prd. Siderúrgicos - Outros;Utinga;SP;Piaçaguera;SP;337;15.117
04/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;2.610;377.570
04/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barbará;RJ;9.377;48.074
04/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Cruzeiro;SP;3.479;374.020
04/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;1.044;595.965
04/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Floriano;RJ;180;4.954
04/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;39.302;12.161.768
04/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;14.166;4.093.265
04/2022;MRS;Prd. Siderúrgicos - Placa;Cel. João Carlos Guedes;MG;Barreiro;MG;25.469;3.269.455
04/2022;MRS;Prd. Siderúrgicos - Placa;Curuputuba;SP;Barnabé;SP;4.648;948.229
04/2022;MRS;Prd. Siderúrgicos - Placa;Dias Tavares;MG;Parque Industrial;MG;4.151;1.445.112
04/2022;MRS;Prd. Siderúrgicos - Placa;Eng. Cesar de Souza;SP;Itaguai;RJ;680;312.708
04/2022;MRS;Prd. Siderúrgicos - Placa;Floriano;RJ;Brisamar;RJ;3.105;439.428
04/2022;MRS;Prd. Siderúrgicos - Placa;Floriano;RJ;Parque Industrial;MG;1.750;1.045.406
04/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Arará;RJ;8.170;4.013.601
04/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;11.123;5.969.845
04/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Curuputuba;SP;3.992;1.983.772
04/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;12.125;5.681.702
04/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Manoel Feio;SP;612;387.299
04/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Parque Industrial;MG;544;87.428
04/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Pinheirinho;SP;3.262;2.041.261
04/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Roseira;SP;1.099;535.160
04/2022;MRS;Prd. Siderúrgicos - Placa;Pedrasil;SP;Arará;RJ;2.229;695.976
04/2022;MRS;Prd. Siderúrgicos - Placa;Siderúrgica do Atlântico;RJ;Eldorado;MG;20.345;12.775.519
04/2022;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Arará;RJ;2.892;1.670.482
04/2022;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Barbará;RJ;340;145.462
04/2022;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Edmar Alves;SP;304;191.929
04/2022;MRS;Prd. Siderúrgicos - Tubos;Brisamar;RJ;Curuputuba;SP;6.148;1.767.765
04/2022;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;12.228;5.493.452
04/2022;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Barreiro;MG;5.472;702.440
04/2022;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Brisamar;RJ;1.990;832.984
04/2022;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Edmar Alves;SP;1.264;635.764
04/2022;MRS;Prd. Siderúrgicos - Tubos;Curuputuba;SP;Arará;RJ;2.895;921.194
04/2022;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Manoel Feio;SP;857;689.646
04/2022;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Eldorado;MG;2.847;1.625.204
04/2022;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Manoel Feio;SP;5.641;1.745.573
04/2022;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;São Bento;SP;1.573;454.518
04/2022;MRS;Soja;Pederneiras;SP;Conceiçãozinha;SP;41.753;22.034.268
04/2022;MRS;Soja;Pederneiras;SP;Santos;SP;23.003;11.986.081
04/2022;RMC;Cloreto de Potássio;Conceiçãozinha;SP;Rio Verde;GO;3.771;4.597.490
04/2022;RMC;Farelo de Soja;Rio Verde;GO;Santos;SP;68.888;83.527.181
04/2022;RMC;Soja;Rio Verde;GO;Conceiçãozinha;SP;188.195;229.441.676
04/2022;RMC;Soja;Rio Verde;GO;Santos;SP;241.975;293.396.339
04/2022;RMC;Soja;São Simão;GO;Conceiçãozinha;SP;19.571;19.491.323
04/2022;RMC;Soja;São Simão;GO;Santos;SP;124.693;123.354.526
04/2022;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;47.543;44.753.184
04/2022;RMN;Álcool;Rondonópolis;MT;Replan;SP;79.517;110.620.661
04/2022;RMN;Álcool;T. Olacyr F. Morais;MS;Replan;SP;7.493;7.892.062
04/2022;RMN;Celulose;Aparecida do Taboado;MS;Barnabé;SP;204.398;189.452.827
04/2022;RMN;Contêiner cheio 53 pés;Rondonópolis;MT;Boa Vista Nova;SP;262;359.995
04/2022;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Cubatão;SP;840;1.367.589
04/2022;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;49.541;67.814.840
04/2022;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Cubatão;SP;50.786;82.683.822
04/2022;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Tutóia;SP;6.056;7.062.604
04/2022;RMN;Contêiner Vazio de 20 Pés;Rondonópolis;MT;Boa Vista Nova;SP;49;67.327
04/2022;RMN;Contêiner Vazio de 20 Pés;Rondonópolis;MT;Cubatão;SP;4;6.512
04/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Nova;SP;30;41.104
04/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;84;114.984
04/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Cubatão;SP;34;55.468
04/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Tutóia;SP;166;194.233
04/2022;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;63.578;89.060.697
04/2022;RMN;Farelo de Soja;Rondonópolis;MT;Conceiçãozinha;SP;128.619;211.753.672
04/2022;RMN;Farelo de Soja;Rondonópolis;MT;Santos;SP;290.337;476.641.931
04/2022;RMN;Grãos - Milho;Itiquira;MT;Santos;SP;140.737;213.299.862
04/2022;RMN;Óleo Diesel;Rondonópolis;MT;Replan;SP;6.624;9.227.112
04/2022;RMN;Soja;Alto Araguaia;MT;Conceiçãozinha;SP;59.632;83.965.544
04/2022;RMN;Soja;Chapadao do Sul;MS;Conceiçãozinha;SP;5.790;6.937.821
04/2022;RMN;Soja;Chapadao do Sul;MS;Santos;SP;135.559;161.529.249
04/2022;RMN;Soja;Rondonópolis;MT;Conceiçãozinha;SP;521.708;859.919.017
04/2022;RMN;Soja;Rondonópolis;MT;Estação TUF;SP;14.707;24.056.547
04/2022;RMN;Soja;Rondonópolis;MT;Santos;SP;714.376;1.173.889.058
04/2022;RMO;Minério de Ferro;Antônio Maria Coelho;MS;Porto Esperança;MS;186.416;8.663.683
04/2022;RMO;Prd. Siderúrgicos - Outros;Bauru;SP;Ladário;MS;1.892;2.460.928
04/2022;RMP;Açúcar;Fernandopolis;SP;Santos;SP;23.735;19.237.928
04/2022;RMP;Açúcar;Rio Preto Paulista;SP;Santos;SP;26.646;17.899.932
04/2022;RMP;Açúcar;Votuporanga;SP;Santos;SP;7.372;5.709.907
04/2022;RMP;Adubo Orgânico a Granel;Estação TUF;SP;Rondonópolis;MT;27.432;44.871.097
04/2022;RMP;Cloreto de Potássio;Conceiçãozinha;SP;Rondonópolis;MT;38.193;62.909.047
04/2022;RMP;Cloreto de Potássio;Cubatão;SP;Rondonópolis;MT;1.155;1.880.435
04/2022;RMP;Cloreto de Potássio;Estação TUF;SP;Rondonópolis;MT;25.338;41.445.898
04/2022;RMP;Contêiner Cheio de 20 Pés;Cubatão;SP;Rondonópolis;MT;26;42.330
04/2022;RMP;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Rondonópolis;MT;166;227.461
04/2022;RMP;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;24.887;34.066.889
04/2022;RMP;Contêiner Cheio de 40 Pés;Cubatão;SP;Rondonópolis;MT;4.278;6.965.058
04/2022;RMP;Contêiner Vazio de 20 Pés;Cubatão;SP;Rondonópolis;MT;66;107.673
04/2022;RMP;Contêiner Vazio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;3.037;4.157.236
04/2022;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Rondonópolis;MT;5.836;9.520.967
04/2022;RMP;Contêiner Vazio de 40 Pés;Tutóia;SP;Rondonópolis;MT;1.290;1.502.103
04/2022;RMP;Gasolina;Replan;SP;Rondonópolis;MT;8.633;11.988.535
04/2022;RMP;Gasolina;Replan;SP;T. Olacyr F. Morais;MS;1.983;2.095.227
04/2022;RMP;Óleo Diesel;Replan;SP;Rio Preto Paulista;SP;5.237;2.218.468
04/2022;RMP;Óleo Diesel;Replan;SP;Rondonópolis;MT;77.653;107.965.161
04/2022;RMP;Óleo Diesel;Replan;SP;T. Olacyr F. Morais;MS;8.522;9.004.300
04/2022;RMS;Açúcar;Londrina;PR;D Pedro II;PR;3.036;1.915.739
