Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2021;MRS;Contêiner Cheio de 40 Pés;Itatiaia;RJ;Brisamar;RJ;18;3.100
01/2021;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Barnabé;SP;4.921;634.311
01/2021;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;3.273;448.603
01/2021;MRS;Contêiner Cheio de 40 Pés;MultiTerminais;RJ;Arará;RJ;212;42.164
01/2021;MRS;Contêiner Cheio de 40 Pés;Parque Industrial;MG;Brisamar;RJ;325;179.118
01/2021;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Boa Vista Velha;SP;277;53.105
01/2021;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Cragea;SP;116;6.476
01/2021;MRS;Contêiner Cheio de 40 Pés;Suzano Novo;SP;Conceiçãozinha;SP;3.042;195.101
01/2021;MRS;Contêiner Cheio de 40 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;1.044;253.276
01/2021;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Eldorado;MG;186;119.525
01/2021;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Itutinga;MG;28;17.380
01/2021;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Parque Industrial;MG;423;271.400
01/2021;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Prudente de Morais;MG;10;7.470
01/2021;MRS;Contêiner Vazio de 20 Pés;Barnabé;SP;Curuputuba;SP;104;21.216
01/2021;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Itutinga;MG;297;175.244
01/2021;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Parque Industrial;MG;16;9.775
01/2021;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;552;117.118
01/2021;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;58;14.070
01/2021;MRS;Contêiner Vazio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;32;6.789
01/2021;MRS;Contêiner Vazio de 20 Pés;Edmar Alves;SP;Conceiçãozinha;SP;46;7.549
01/2021;MRS;Contêiner Vazio de 20 Pés;Edmar Alves;SP;Eldorado;MG;230;146.401
01/2021;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Arará;RJ;16;9.324
01/2021;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Brisamar;RJ;37;20.428
01/2021;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;479;116.205
01/2021;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Arará;RJ;12;2.435
01/2021;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Brisamar;RJ;25;4.306
01/2021;MRS;Contêiner Vazio de 20 Pés;Nova Granja;MG;Brisamar;RJ;9;5.554
01/2021;MRS;Contêiner Vazio de 20 Pés;Prudente de Morais;MG;Arará;RJ;115;79.044
01/2021;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Boa Vista Velha;SP;71;54.989
01/2021;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Eldorado;MG;140;89.964
01/2021;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Eldorado;MG;126;77.104
01/2021;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Parque Industrial;MG;68;41.544
01/2021;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Eng. Neiva;SP;10;2.426
01/2021;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Suzano Novo;SP;340;21.806
01/2021;MRS;Contêiner Vazio de 40 Pés;Curuputuba;SP;Conceiçãozinha;SP;1.054;223.628
01/2021;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;197;72.151
01/2021;MRS;Contêiner Vazio de 40 Pés;Eldorado;MG;Arará;RJ;24;13.987
01/2021;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;156;37.846
01/2021;MRS;Contêiner Vazio de 40 Pés;Floriano;RJ;Brisamar;RJ;99;14.010
01/2021;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Arará;RJ;527;106.944
01/2021;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Brisamar;RJ;44;7.579
01/2021;MRS;Contêiner Vazio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;680;93.202
01/2021;MRS;Contêiner Vazio de 40 Pés;MultiTerminais;RJ;Arará;RJ;364;72.395
01/2021;MRS;Contêiner Vazio de 40 Pés;Nova Granja;MG;Brisamar;RJ;20;12.342
01/2021;MRS;Contêiner Vazio de 40 Pés;Parque Industrial;MG;Arará;RJ;27;15.708
01/2021;MRS;Contêiner Vazio de 40 Pés;Parque Industrial;MG;Brisamar;RJ;10;5.511
01/2021;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;121.254;14.428.740
01/2021;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;25.507;15.350.699
01/2021;MRS;Coque;Sarzedo Novo;MG;Ouro Branco;MG;3.400;440.612
01/2021;MRS;Enxofre;Estação TUF;SP;Várzea Paulista;SP;761;88.878
01/2021;MRS;Escória;Ouro Branco;MG;Curuputuba;SP;1.611;800.565
01/2021;MRS;Escória;Siderúrgica do Atlântico;RJ;São Bento;SP;5.741;2.405.168
01/2021;MRS;Ferro Gusa;Prudente de Morais;MG;Arará;RJ;13.931;9.575.428
01/2021;MRS;Ferro Gusa;São Bento;SP;Arará;RJ;3.637;1.577.050
01/2021;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;29.546;16.270.355
01/2021;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;4.815;2.542.377
01/2021;MRS;Ferro Gusa;Sarzedo Novo;MG;Volta Redonda;RJ;3.175;1.289.100
01/2021;MRS;Minério de Ferro;Baia Sepetiba;RJ;Volta Redonda;RJ;162.689;19.359.340
01/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;37.852;19.369.889
01/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;298.439;151.227.098
01/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;105.587;56.367.303
01/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Ouro Branco;MG;5.225;607.704
01/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Porto Sudeste;RJ;42.432;21.628.736
01/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Siderúrgica do Atlântico;RJ;39.594;20.696.852
01/2021;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;964.278;425.353.632
01/2021;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;433.881;139.759.577
01/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Baia Sepetiba;RJ;67.202;28.465.758
01/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Brisamar;RJ;52.708;22.062.778
01/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Dias Tavares;MG;13.243;6.969.804
01/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Guaiba;RJ;39.679;17.685.128
01/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Volta Redonda;RJ;27.413;8.349.698
01/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;111.153;50.687.879
01/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;120.258;54.238.642
01/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Guaiba;RJ;81.774;39.099.338
01/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Porto Sudeste;RJ;94.349;42.836.237
01/2021;MRS;Minério de Ferro;Itutinga;MG;Baia Sepetiba;RJ;13.796;4.494.378
01/2021;MRS;Minério de Ferro;Itutinga;MG;Porto Sudeste;RJ;39.168;12.681.580
01/2021;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;326.533;187.138.348
01/2021;MRS;Minério de Ferro;Olhos D Água;MG;Ouro Branco;MG;32.534;5.061.216
01/2021;MRS;Minério de Ferro;Olhos D Água;MG;Siderúrgica do Atlântico;RJ;102.690;57.710.445
01/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;641.649;310.928.989
01/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;1.510.958;765.599.396
01/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;55.055;27.284.046
01/2021;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;776.160;351.921.808
01/2021;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;207.877;98.852.581
01/2021;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;30.120;13.988.149
01/2021;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;86.653;45.788.224
01/2021;MRS;Minério de Ferro;Sarzedo;MG;Brisamar;RJ;70.484;36.891.959
01/2021;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;217.435;119.704.273
01/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;168.203;88.308.593
01/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;109.572;56.978.754
01/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Guaiba;RJ;42.636;23.327.519
01/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Porto Sudeste;RJ;735.271;384.555.554
01/2021;MRS;Minério de Ferro;Suzano Novo;SP;Siderúrgica do Atlântico;RJ;111.116;50.176.652
01/2021;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;161.442;74.100.586
01/2021;MRS;Minério de Ferro;Viga;MG;Ouro Branco;MG;16.163;464.233
01/2021;MRS;Minério de Ferro;Viga;MG;Siderúrgica do Atlântico;RJ;14.394;6.446.669
01/2021;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Carlos Newlands;MG;Ouro Branco;MG;5.340;621.079
01/2021;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Itaguai;RJ;Pires;MG;38.716;17.670.524
01/2021;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Itutinga;MG;Dias Tavares;MG;5.940;1.943.817
01/2021;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Porto Sudeste;RJ;Siderúrgica do Atlântico;RJ;58.844;1.118.036
01/2021;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;4.195;608.463
01/2021;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;270;30.778
01/2021;MRS;Outras - Carga Geral Não Conteinerizada;Itaguai;RJ;Caçapava;SP;1.081;362.470
01/2021;MRS;Outras - Carga Geral Não Conteinerizada;Manoel Feio;SP;Volta Redonda;RJ;150;46.416
01/2021;MRS;Outros Graneis Minerais;Arará;RJ;Dias Tavares;MG;4.984;1.462.679
01/2021;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;11.015;3.241.560
01/2021;MRS;Outros Graneis Minerais;Dias Tavares;MG;Prudente de Morais;MG;4.959;2.249.809
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Boa Vista Velha;SP;13.095;10.359.977
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Usiminas;SP;4.505;2.425.487
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Manoel Feio;SP;Paulínia;SP;997;156.697
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Ipiranga;SP;2.338;1.562.118
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Itaguai;RJ;1.095;513.110
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Parque Industrial;MG;14.156;2.275.067
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Roseira;SP;2.860;1.392.682
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Bento;SP;18.775;11.496.832
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Caetano do Sul;SP;3.297;2.216.681
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Parque Industrial;MG;Boa Vista Velha;SP;2.174;1.888.973
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Barbará;RJ;8.364;3.041.008
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Curuputuba;SP;1.847;365.085
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Floriano;RJ;944;322.076
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;1.499;78.926
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;1.163;56.362
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;28.185;1.264.350
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;1.793;618.127
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Manoel Feio;SP;206;63.745
01/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;3.381;1.573.057
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;60;6.839
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;5.621;795.500
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Itaguai;RJ;Floriano;RJ;1.095;163.727
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;7.068;2.503.894
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Cruzeiro;SP;3.533;1.567.567
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;8.038;5.473.315
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;4.907;3.168.101
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Usiminas;SP;580;312.271
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Barbará;RJ;710;306.726
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Cruzeiro;SP;3.476;1.276.109
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;1.718;90.457
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;2.288;380.942
01/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;9.300;1.060.162
01/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Caçapava;SP;804;507.838
01/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;1.629;568.741
01/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Floriano;RJ;Manoel Feio;SP;436;122.915
01/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;São Bento;SP;6.083;2.499.784
01/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;14.744;7.913.281
01/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;4.959;2.323.757
01/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Dias Tavares;MG;576;134.387
01/2021;MRS;Prd. Siderúrgicos - Outros;Barbará;RJ;Manoel Feio;SP;3.071;934.557
01/2021;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;4.332;1.508.125
01/2021;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Caçapava;SP;3.236;1.085.062
01/2021;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Curuputuba;SP;363;185.029
01/2021;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Floriano;RJ;1.242;451.730
01/2021;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;14.994;9.680.561
01/2021;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Piaçaguera;SP;5.747;4.065.358
01/2021;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Utinga;SP;13.279;9.145.565
01/2021;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Mogi das Cruzes;SP;692;15.951
01/2021;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;São Caetano do Sul;SP;255;10.070
01/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Brisamar;RJ;765;352.354
01/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Caçapava;SP;6.498;3.487.554
01/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Ipiranga;SP;1.396;932.727
01/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Itutinga;MG;7.057;986.709
01/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Manoel Feio;SP;2.685;1.699.180
01/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Parque Industrial;MG;5.128;824.141
01/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;São Caetano do Sul;SP;1.521;1.022.617
01/2021;MRS;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Caçapava;SP;1.360;853.062
01/2021;MRS;Prd. Siderúrgicos - Outros;Parque Industrial;MG;Ouro Branco;MG;68;38.346
01/2021;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;770;47.554
01/2021;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;São Caetano do Sul;SP;2.241;134.426
01/2021;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;3.024;1.559.262
01/2021;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Pinheirinho;SP;4.896;1.423.619
01/2021;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;76.924;38.554.231
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;3.439;497.496
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barão de Juparana;RJ;687;41.290
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barbará;RJ;10.216;52.377
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;711;81.051
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Cruzeiro;SP;1.442;155.026
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;2.175;1.241.594
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Floriano;RJ;180;4.954
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;52.320;16.190.110
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;9.446;3.140.747
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;19.033;5.499.585
01/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Caetano do Sul;SP;1.698;592.491
01/2021;MRS;Prd. Siderúrgicos - Placa;Cel. João Carlos Guedes;MG;Barreiro;MG;17.574;2.255.974
01/2021;MRS;Prd. Siderúrgicos - Placa;Dias Tavares;MG;Parque Industrial;MG;4.008;1.395.329
01/2021;MRS;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;Manoel Feio;SP;425;274.391
01/2021;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;15.246;8.182.708
01/2021;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;39.099;18.321.556
01/2021;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Roseira;SP;3.442;1.676.088
01/2021;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;São Bento;SP;3.579;2.191.593
01/2021;MRS;Prd. Siderúrgicos - Placa;Parque Industrial;MG;Itaguai;RJ;6.064;3.390.588
01/2021;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Brisamar;RJ;737;403.105
01/2021;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Caçapava;SP;1.071;667.311
01/2021;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;5.022;2.256.142
01/2021;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Barreiro;MG;4.220;541.721
01/2021;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Manoel Feio;SP;1.936;1.408.961
01/2021;MRS;Prd. Siderúrgicos - Vergalhões;Itaguai;RJ;Caçapava;SP;1.325;444.285
01/2021;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Eldorado;MG;2.199;1.255.294
01/2021;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Manoel Feio;SP;5.388;1.667.284
01/2021;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;São Bento;SP;5.600;1.618.120
01/2021;MRS;Veículos;Parque Industrial;MG;Piaçaguera;SP;475;371.757
01/2021;MRS;Veículos;Piaçaguera;SP;Parque Industrial;MG;195;183.018
01/2021;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;59.138;55.696.861
01/2021;RMN;Álcool;Rondonópolis;MT;Replan;SP;48.837;67.886.757
01/2021;RMN;Álcool;T. Olacyr F. Morais;MS;Replan;SP;4.147;4.367.348
01/2021;RMN;Celulose;Aparecida do Taboado;MS;Barnabé;SP;151.642;140.554.240
01/2021;RMN;Contêiner cheio 53 pés;Rondonópolis;MT;Boa Vista Nova;SP;57;78.319
01/2021;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Cubatão;SP;2.118;3.448.279
01/2021;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;32.922;45.065.706
01/2021;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Cubatão;SP;48.628;79.170.419
01/2021;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Tutóia;SP;10.195;11.889.572
01/2021;RMN;Contêiner vazio 53 pés;Rondonópolis;MT;Boa Vista Nova;SP;33;45.218
01/2021;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Nova;SP;997;1.366.052
01/2021;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Tutóia;SP;74;86.586
01/2021;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;71.227;99.802.175
01/2021;RMN;Farelo de Soja;Rondonópolis;MT;Conceiçãozinha;SP;88.809;146.213.039
01/2021;RMN;Farelo de Soja;Rondonópolis;MT;Santos;SP;173.748;284.880.199
01/2021;RMN;Grãos - Milho;Alto Araguaia;MT;Conceiçãozinha;SP;18.166;25.570.532
01/2021;RMN;Grãos - Milho;Alto Araguaia;MT;Santos;SP;759;1.064.574
01/2021;RMN;Grãos - Milho;Rondonópolis;MT;Conceiçãozinha;SP;107.639;177.497.105
01/2021;RMN;Grãos - Milho;Rondonópolis;MT;Santos;SP;39.932;65.533.906
01/2021;RMN;Óleo Diesel;Rondonópolis;MT;Replan;SP;3.104;4.308.347
01/2021;RMN;Soja;Alto Araguaia;MT;Santos;SP;3.861;5.407.964
01/2021;RMN;Soja;Chapadao do Sul;MS;Santos;SP;1.476;1.758.770
01/2021;RMN;Soja;Rondonópolis;MT;Conceiçãozinha;SP;25.088;41.327.106
01/2021;RMN;Soja;Rondonópolis;MT;Santos;SP;60.643;99.519.003
01/2021;RMO;Celulose;Jupia;MS;Barnabé;SP;48.256;43.224.395
01/2021;RMO;Minério de Ferro;Antônio Maria Coelho;MS;Porto Esperança;MS;90.674;4.214.074
01/2021;RMO;Prd. Siderúrgicos - Outros;Bauru;SP;Ladário;MS;3.569;4.642.205
01/2021;RMP;Açúcar;Boa Vista Velha;SP;Santos;SP;71.341;19.366.794
01/2021;RMP;Açúcar;Fernandopolis;SP;Santos;SP;85.558;69.192.430
01/2021;RMP;Açúcar;Pradopolis;SP;Santos;SP;150.880;81.394.769
01/2021;RMP;Açúcar;Rio Preto Paulista;SP;Santos;SP;36.947;24.842.238
01/2021;RMP;Açúcar;Votuporanga;SP;Santos;SP;68.071;52.723.487
01/2021;RMP;Adubo Orgânico a Granel;Conceiçãozinha;SP;Rondonópolis;MT;92.270;152.248.733
01/2021;RMP;Adubo Orgânico a Granel;Cubatão;SP;Rondonópolis;MT;29.861;48.722.934
01/2021;RMP;Cloreto de Potássio;Conceiçãozinha;SP;Rondonópolis;MT;36.581;60.248.694
01/2021;RMP;Cloreto de Potássio;Cubatão;SP;Rondonópolis;MT;22.814;37.144.199
01/2021;RMP;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Rondonópolis;MT;42;57.550
01/2021;RMP;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;7.849;10.744.203
01/2021;RMP;Contêiner Cheio de 40 Pés;Cubatão;SP;Rondonópolis;MT;1.016;1.654.131
01/2021;RMP;Contêiner Cheio de 40 Pés;Tutóia;SP;Conceiçãozinha;SP;512;246.158
01/2021;RMP;Contêiner Vazio de 20 Pés;Cubatão;SP;Rondonópolis;MT;236;385.015
01/2021;RMP;Contêiner Vazio de 20 Pés;Tutóia;SP;Conceiçãozinha;SP;129;62.020
01/2021;RMP;Contêiner Vazio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;3.333;4.562.419
01/2021;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Rondonópolis;MT;6.129;9.998.973
01/2021;RMP;Contêiner Vazio de 40 Pés;Tutóia;SP;Conceiçãozinha;SP;22;10.577
01/2021;RMP;Contêiner Vazio de 40 Pés;Tutóia;SP;Rondonópolis;MT;1.132;1.318.124
01/2021;RMP;Fosfato;Conceiçãozinha;SP;Rondonópolis;MT;1.527;2.520.864
01/2021;RMP;Gasolina;Replan;SP;Rio Preto Paulista;SP;2.742;1.156.338
01/2021;RMP;Gasolina;Replan;SP;Rondonópolis;MT;7.612;10.570.933
01/2021;RMP;Gasolina;Replan;SP;T. Olacyr F. Morais;MS;1.327;1.402.101
01/2021;RMP;Óleo Diesel;Replan;SP;Rio Preto Paulista;SP;10.894;4.613.027
01/2021;RMP;Óleo Diesel;Replan;SP;Rondonópolis;MT;69.667;96.875.263
01/2021;RMP;Óleo Diesel;Replan;SP;T. Olacyr F. Morais;MS;4.380;4.627.883
01/2021;RMP;Ureia;Conceiçãozinha;SP;Rondonópolis;MT;55.285;91.109.445
01/2021;RMP;Ureia;Cubatão;SP;Rondonópolis;MT;21.097;34.398.857
01/2021;RMS;Açúcar;Londrina;PR;D Pedro II;PR;21.679;13.679.620
